2,0.0003702,{seq: "SMRT-Bell", range: "[5-23]", dir: "t"},{seq: "SMRT-Bell", range: "[5-43]", dir: "f"}
2,0.0003702,{seq: "SMRT-Bell", range: "[5-25]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
2,0.0003702,{seq: "SMRT-Bell", range: "[5-25]", dir: "f"},{seq: "Payload", range: "[2183-2194]", dir: "t"}
2,0.0003702,{seq: "SMRT-Bell", range: "[5-28]", dir: "f"}
2,0.0003702,{seq: "SMRT-Bell", range: "[5-28]", dir: "f"},{seq: "Payload", range: "[2182-2195]", dir: "t"}
2,0.0003702,{seq: "SMRT-Bell", range: "[5-31]", dir: "f"}
2,0.0003702,{seq: "SMRT-Bell", range: "[5-31]", dir: "f"},{seq: "Payload", range: "[2182-2192]", dir: "t"}
2,0.0003702,{seq: "SMRT-Bell", range: "[5-34]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
2,0.0003702,{seq: "SMRT-Bell", range: "[5-34]", dir: "f"},{seq: "Payload", range: "[2182-2195]", dir: "t"}
2,0.0003702,{seq: "SMRT-Bell", range: "[5-41]", dir: "f"},{seq: "Payload", range: "[2796-2806]", dir: "f"}
2,0.0003702,{seq: "SMRT-Bell", range: "[5-43]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
2,0.0003702,{seq: "SMRT-Bell", range: "[6-16]", dir: "t"},{seq: "SMRT-Bell", range: "[6-42]", dir: "f"}
2,0.0003702,{seq: "SMRT-Bell", range: "[6-17]", dir: "t"},{seq: "SMRT-Bell", range: "[6-43]", dir: "f"}
2,0.0003702,{seq: "SMRT-Bell", range: "[6-19]", dir: "t"},{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[10-43]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
2,0.0003702,{seq: "SMRT-Bell", range: "[6-19]", dir: "t"},{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[6-43]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
2,0.0003702,{seq: "SMRT-Bell", range: "[6-19]", dir: "t"},{seq: "SMRT-Bell", range: "[6-33]", dir: "f"}
2,0.0003702,{seq: "SMRT-Bell", range: "[6-19]", dir: "t"},{seq: "SMRT-Bell", range: "[6-42]", dir: "f"}
2,0.0003702,{seq: "SMRT-Bell", range: "[6-23]", dir: "t"},{seq: "SMRT-Bell", range: "[10-43]", dir: "f"}
2,0.0003702,{seq: "SMRT-Bell", range: "[6-43]", dir: "f"},{seq: "Payload", range: "[2796-2806]", dir: "f"}
2,0.0003702,{seq: "SMRT-Bell", range: "[7-42]", dir: "f"}
2,0.0003702,{seq: "SMRT-Bell", range: "[8-19]", dir: "t"},{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[8-43]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
2,0.0003702,{seq: "SMRT-Bell", range: "[8-23]", dir: "t"},{seq: "SMRT-Bell", range: "[8-43]", dir: "f"},{seq: "Payload", range: "[2182-2195]", dir: "t"}
2,0.0003702,{seq: "SMRT-Bell", range: "[9-19]", dir: "t"},{seq: "Payload", range: "[2184-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[9-43]", dir: "f"}
2,0.0003702,{seq: "SMRT-Bell", range: "[9-22]", dir: "t"},{seq: "SMRT-Bell", range: "[9-43]", dir: "f"}
1,0.0001851,Backbone[1886-1896]", dir: "f"},{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[7-43]", dir: "f"},Backbone[1886-1896]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[1-2790]", dir: "f"},{seq: "ITR-FLIP", range: "[146-165]", dir: "t"},{seq: "Payload", range: "[2806-3783]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[1-2792]", dir: "f"},{seq: "ITR-FLIP", range: "[146-165]", dir: "t"},{seq: "Payload", range: "[2806-3783]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[1-2798]", dir: "f"},{seq: "ITR-FLIP", range: "[129-165]", dir: "t"},{seq: "Payload", range: "[2808-3783]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[1-2798]", dir: "f"},{seq: "ITR-FLIP", range: "[146-165]", dir: "t"},{seq: "Payload", range: "[2807-3783]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[1-2800]", dir: "f"},{seq: "ITR-FLIP", range: "[146-160]", dir: "t"},{seq: "Payload", range: "[2808-3783]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[1-2805]", dir: "f"},{seq: "ITR-FLIP", range: "[146-165]", dir: "t"},{seq: "Payload", range: "[2807-3783]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[1-2805]", dir: "f"},{seq: "ITR-FLIP", range: "[146-165]", dir: "t"},{seq: "Payload", range: "[2812-3783]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[1-2805]", dir: "f"},{seq: "ITR-FLIP", range: "[146-165]", dir: "t"},{seq: "Payload", range: "[2813-3783]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[12-2805]", dir: "f"},{seq: "ITR-FLIP", range: "[146-165]", dir: "t"},{seq: "Payload", range: "[2814-3783]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[1842-1852]", dir: "t"},{seq: "SMRT-Bell", range: "[1-43]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2-2804]", dir: "f"},{seq: "ITR-FLIP", range: "[149-165]", dir: "t"},{seq: "Payload", range: "[2811-3783]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2192]", dir: "f"},{seq: "Payload", range: "[2195-2205]", dir: "t"},{seq: "SMRT-Bell", range: "[1-33]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2192]", dir: "f"},{seq: "SMRT-Bell", range: "[1-43]", dir: "t"},{seq: "Payload", range: "[2182-2195]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2192]", dir: "f"},{seq: "SMRT-Bell", range: "[10-34]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2192]", dir: "f"},{seq: "SMRT-Bell", range: "[10-43]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2192]", dir: "f"},{seq: "SMRT-Bell", range: "[16-43]", dir: "t"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2192]", dir: "f"},{seq: "SMRT-Bell", range: "[2-43]", dir: "t"},{seq: "Payload", range: "[2184-2195]", dir: "f"},{seq: "SMRT-Bell", range: "[2-19]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2192]", dir: "f"},{seq: "SMRT-Bell", range: "[3-25]", dir: "t"},{seq: "Payload", range: "[2182-2195]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2192]", dir: "f"},{seq: "SMRT-Bell", range: "[3-28]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2192]", dir: "f"},{seq: "SMRT-Bell", range: "[3-33]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2192]", dir: "f"},{seq: "SMRT-Bell", range: "[3-43]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2192]", dir: "t"},{seq: "SMRT-Bell", range: "[1-22]", dir: "f"},{seq: "Payload", range: "[2182-2192]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2192]", dir: "t"},{seq: "SMRT-Bell", range: "[1-43]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "f"},{seq: "Payload", range: "[2793-2805]", dir: "t"},{seq: "SMRT-Bell", range: "[1-43]", dir: "t"},{seq: "Payload", range: "[2793-2805]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "f"},{seq: "Payload", range: "[2796-2806]", dir: "t"},{seq: "SMRT-Bell", range: "[1-33]", dir: "t"},{seq: "SMRT-Bell", range: "[27-43]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "f"},{seq: "SMRT-Bell", range: "[1-33]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "f"},{seq: "SMRT-Bell", range: "[1-43]", dir: "t"},{seq: "Payload", range: "[2182-2195]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "f"},{seq: "SMRT-Bell", range: "[10-32]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "f"},{seq: "SMRT-Bell", range: "[23-43]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "f"},{seq: "SMRT-Bell", range: "[3-43]", dir: "t"},{seq: "Payload", range: "[2182-2195]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "f"},{seq: "SMRT-Bell", range: "[8-31]", dir: "t"},{seq: "Payload", range: "[2182-2195]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "f"},{seq: "SMRT-Bell", range: "[8-43]", dir: "t"},{seq: "SMRT-Bell", range: "[9-23]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "t"},{seq: "SMRT-Bell", range: "[1-22]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "t"},{seq: "SMRT-Bell", range: "[1-33]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "t"},{seq: "SMRT-Bell", range: "[1-43]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "t"},{seq: "SMRT-Bell", range: "[1-43]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "t"},{seq: "SMRT-Bell", range: "[1-43]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "t"},{seq: "SMRT-Bell", range: "[12-43]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "t"},{seq: "SMRT-Bell", range: "[12-43]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "t"},{seq: "SMRT-Bell", range: "[13-43]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "t"},{seq: "SMRT-Bell", range: "[3-33]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2193]", dir: "t"},{seq: "SMRT-Bell", range: "[3-33]", dir: "f"},{seq: "Payload", range: "[2183-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2194]", dir: "f"},{seq: "Payload", range: "[2795-2805]", dir: "t"},{seq: "SMRT-Bell", range: "[1-43]", dir: "t"},{seq: "Payload", range: "[2795-2805]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2194]", dir: "f"},{seq: "Payload", range: "[2796-2806]", dir: "t"},{seq: "SMRT-Bell", range: "[1-41]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2194]", dir: "f"},{seq: "Payload", range: "[3181-3191]", dir: "t"},{seq: "SMRT-Bell", range: "[1-43]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2194]", dir: "f"},{seq: "SMRT-Bell", range: "[1-11]", dir: "t"},{seq: "SMRT-Bell", range: "[19-43]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2194]", dir: "f"},{seq: "SMRT-Bell", range: "[1-41]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2194]", dir: "f"},{seq: "SMRT-Bell", range: "[1-43]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2194]", dir: "f"},{seq: "SMRT-Bell", range: "[1-43]", dir: "t"},{seq: "Payload", range: "[2182-2195]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2194]", dir: "f"},{seq: "SMRT-Bell", range: "[10-43]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2194]", dir: "f"},{seq: "SMRT-Bell", range: "[3-22]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2194]", dir: "f"},{seq: "SMRT-Bell", range: "[3-28]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2194]", dir: "f"},{seq: "SMRT-Bell", range: "[3-33]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2194]", dir: "f"},{seq: "SMRT-Bell", range: "[3-43]", dir: "t"},{seq: "Payload", range: "[2182-2195]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2194]", dir: "t"},{seq: "SMRT-Bell", range: "[1-40]", dir: "f"},{seq: "Payload", range: "[2182-2192]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2194]", dir: "t"},{seq: "SMRT-Bell", range: "[23-42]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2194]", dir: "t"},{seq: "SMRT-Bell", range: "[4-22]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "f"},{seq: "SMRT-Bell", range: "[3-43]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "Payload", range: "[2795-2805]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-11]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-11]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-16]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-19]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-22]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-22]", dir: "f"},{seq: "SMRT-Bell", range: "[1-11]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-23]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-25]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-25]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-28]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-29]", dir: "f"},{seq: "Payload", range: "[2182-2192]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-30]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-31]", dir: "f"},{seq: "Payload", range: "[2182-2192]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-31]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-32]", dir: "f"},{seq: "Payload", range: "[2195-2205]", dir: "t"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-33]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-33]", dir: "f"},{seq: "Payload", range: "[2182-2192]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-33]", dir: "f"},{seq: "Payload", range: "[2183-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-33]", dir: "f"},{seq: "Payload", range: "[2183-2195]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-33]", dir: "f"},{seq: "Payload", range: "[2195-2206]", dir: "t"},{seq: "Payload", range: "[2182-2192]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-33]", dir: "f"},{seq: "SMRT-Bell", range: "[1-11]", dir: "t"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-35]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-39]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-39]", dir: "f"},{seq: "SMRT-Bell", range: "[1-16]", dir: "t"},{seq: "Payload", range: "[2182-2195]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-41]", dir: "f"},{seq: "Payload", range: "[2182-2195]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-43]", dir: "f"},{seq: "Payload", range: "[2175-2192]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-43]", dir: "f"},{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[32-43]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-43]", dir: "f"},{seq: "Payload", range: "[2183-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-43]", dir: "f"},{seq: "Payload", range: "[2194-2204]", dir: "t"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-43]", dir: "f"},{seq: "Payload", range: "[2195-2206]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[1-43]", dir: "f"},{seq: "Payload", range: "[2796-2806]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[10-20]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[10-25]", dir: "f"},{seq: "Payload", range: "[2182-2192]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[10-28]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[10-31]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[10-32]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[10-33]", dir: "f"},{seq: "Payload", range: "[2182-2192]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[10-35]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[10-43]", dir: "f"},{seq: "Payload", range: "[2182-2192]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[10-43]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[10-43]", dir: "f"},{seq: "Payload", range: "[2183-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[10-43]", dir: "f"},{seq: "Payload", range: "[2195-2205]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[10-43]", dir: "f"},{seq: "Payload", range: "[2195-2205]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[11-33]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[11-43]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[11-43]", dir: "f"},{seq: "Payload", range: "[2195-2205]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[12-35]", dir: "f"},Backbone[233-243]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[12-43]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[12-43]", dir: "f"},{seq: "Payload", range: "[2195-2205]", dir: "f"},{seq: "Payload", range: "[2183-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[13-33]", dir: "f"},{seq: "Payload", range: "[2186-2196]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[13-43]", dir: "f"},{seq: "Payload", range: "[1852-1865]", dir: "f"},{seq: "SMRT-Bell", range: "[1-12]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[13-43]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[13-43]", dir: "f"},{seq: "Payload", range: "[606-626]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[14-31]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[14-33]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[14-43]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[15-43]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[15-43]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[15-43]", dir: "f"},{seq: "Payload", range: "[2195-2205]", dir: "f"},{seq: "Payload", range: "[2182-2192]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[16-34]", dir: "f"},{seq: "SMRT-Bell", range: "[1-16]", dir: "t"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[16-43]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[17-35]", dir: "f"},{seq: "Payload", range: "[2182-2195]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[17-43]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[17-43]", dir: "f"},{seq: "polyA", range: "[24]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[18-43]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[19-33]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[19-43]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[2-38]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[20-38]", dir: "f"},{seq: "Payload", range: "[2182-2194]", dir: "t"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[20-43]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[20-43]", dir: "f"},{seq: "Payload", range: "[2182-2195]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[21-43]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[22-43]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[22-43]", dir: "f"},{seq: "Payload", range: "[1442-1453]", dir: "t"},{seq: "SMRT-Bell", range: "[1-22]", dir: "f"}
1,0.0001851,{seq: "Payload", range: "[2182-2195]", dir: "t"},{seq: "SMRT-Bell", range: "[23-33]", dir: "f"},{seq: "Payload", range: "[2182-2193]", dir: "t"}
